,EMPRESA_SIGLA,ANO,MES,MERCADO,RPK
483787,GLO,2011,6,SBCYSBPV,4873120.0
483788,GLO,2011,6,SBCYSBRF,NULL
483789,GLO,2011,6,SBCYSBSP,4284700.0
483790,GLO,2011,6,SBBESBCZ,NULL
483791,GLO,2011,6,SBBRSBCZ,NULL
483792,GLO,2011,6,SBCZSBEG,NULL
483793,GLO,2011,6,SBCZSBFZ,NULL
483794,GLO,2011,6,SBCZSBPV,NULL
483795,GLO,2011,6,SBCZSBRB,2215860.0
483796,GLO,2011,6,SBCYSBDN,1894720.0
483797,GLO,2011,6,SBDNSBSP,3070120.0
483798,GLO,2011,6,SBBESBEG,7078250.0
483800,GLO,2011,6,SBBRSBEG,28057000.0
483801,GLO,2011,6,SBBVSBEG,3769020.0
483804,GLO,2011,6,SBCGSBEG,NULL
483805,GLO,2011,6,SBCTSBEG,NULL
483807,GLO,2011,6,SBCYSBEG,NULL
483808,GLO,2011,6,SBCZSBEG,NULL
483809,GLO,2011,6,SBEGSBFI,NULL
483810,GLO,2011,6,SBEGSBFZ,6524700.0
483811,GLO,2011,6,SBEGSBGL,8370180.0
483812,GLO,2011,6,SBEGSBGO,205333.0
483813,GLO,2011,6,SBEGSBGR,19137900.0
483814,GLO,2011,6,SBEGSBPA,NULL
483816,GLO,2011,6,SBEGSBPV,5203720.0
483817,GLO,2011,6,SBEGSBRB,NULL
483818,GLO,2011,6,SBEGSBRF,NULL
483819,GLO,2011,6,SBEGSBRJ,NULL
483820,GLO,2011,6,SBEGSBSL,NULL
483821,GLO,2011,6,SBEGSBSN,3613520.0
483822,GLO,2011,6,SBEGSBSV,NULL
483823,GLO,2011,6,SBEGSBVT,NULL
483825,GLO,2011,6,SBBRSBFI,482183.0
483826,GLO,2011,6,SBCTSBFI,4310900.0
483827,GLO,2011,6,SBEGSBFI,NULL
483828,GLO,2011,6,SBFISBGL,4458040.0
483829,GLO,2011,6,SBFISBGO,121552.0
483831,GLO,2011,6,SBFISBGR,2826520.0
483832,GLO,2011,6,SBFISBRJ,NULL
483833,GLO,2011,6,SBFISBSP,NULL
483836,GLO,2011,6,SBCFSBFL,NULL
483839,GLO,2011,6,SBCHSBFL,1846640.0
483841,GLO,2011,6,SBCTSBFL,360144.0
483842,GLO,2011,6,SBFISBFL,144957.0
483845,GLO,2011,6,SBFLSBGL,2101670.0
483848,GLO,2011,6,SBFLSBGR,5585690.0
483850,GLO,2011,6,SBFLSBKP,0.0
483852,GLO,2011,6,SBFLSBMG,42413.0
483854,GLO,2011,6,SBFLSBPA,4091010.0
483855,GLO,2011,6,SBFLSBRJ,28009.0
483858,GLO,2011,6,SBFLSBSP,7886080.0
483859,GLO,2011,6,SBFNSBGR,NULL
483861,GLO,2011,6,SBFNSBRF,864675.0
483862,GLO,2011,6,SBBESBFZ,8349600.0
483863,GLO,2011,6,SBBRSBFZ,18772700.0
483864,GLO,2011,6,SBCFSBFZ,4228810.0
483865,GLO,2011,6,SBCZSBFZ,NULL
483866,GLO,2011,6,SBEGSBFZ,5573480.0
483867,GLO,2011,6,SBFZSBGL,13247000.0
483868,GLO,2011,6,SBFZSBGR,42555800.0
483869,GLO,2011,6,SBFZSBJU,1151100.0
483870,GLO,2011,6,SBFZSBKP,0.0
483871,GLO,2011,6,SBFZSBNT,2262440.0
483872,GLO,2011,6,SBFZSBPV,NULL
483873,GLO,2011,6,SBFZSBRB,NULL
483874,GLO,2011,6,SBFZSBRF,5519480.0
483875,GLO,2011,6,SBFZSBSL,4540000.0
483876,GLO,2011,6,SBFZSBSN,NULL
483877,GLO,2011,6,SBFZSBSP,NULL
483878,GLO,2011,6,SBFZSBSV,3402580.0
483879,GLO,2011,6,SBFZSBTE,2374670.0
483884,GLO,2011,6,SBARSBGL,9599920.0
483885,GLO,2011,6,SBBESBGL,8707540.0
483887,GLO,2011,6,SBBRSBGL,18846700.0
483889,GLO,2011,6,SBCFSBGL,3427420.0
483890,GLO,2011,6,SBCTSBGL,6751540.0
483891,GLO,2011,6,SBEGSBGL,7538860.0
483892,GLO,2011,6,SBFISBGL,3786620.0
483893,GLO,2011,6,SBFLSBGL,2203380.0
483894,GLO,2011,6,SBFZSBGL,12580900.0
483897,GLO,2011,6,SBGLSBGO,5249700.0
483900,GLO,2011,6,SBGLSBGR,7360750.0
483901,GLO,2011,6,SBGLSBIL,142992.0
483902,GLO,2011,6,SBGLSBJP,14130700.0
483903,GLO,2011,6,SBGLSBJU,NULL
483904,GLO,2011,6,SBGLSBKG,NULL
483907,GLO,2011,6,SBGLSBKP,4766450.0
483908,GLO,2011,6,SBGLSBLO,NULL
483909,GLO,2011,6,SBGLSBMG,NULL
483910,GLO,2011,6,SBGLSBMO,4538990.0
483911,GLO,2011,6,SBGLSBMQ,24111.0
483912,GLO,2011,6,SBGLSBNF,2276220.0
483913,GLO,2011,6,SBGLSBNT,14621100.0
483915,GLO,2011,6,SBGLSBPA,18870900.0
483917,GLO,2011,6,SBGLSBRF,26903400.0
483919,GLO,2011,6,SBGLSBSL,6469370.0
483922,GLO,2011,6,SBGLSBSP,5462280.0
483924,GLO,2011,6,SBGLSBSV,27305100.0
483925,GLO,2011,6,SBGLSBTE,2514880.0
483927,GLO,2011,6,SBGLSBUL,1490750.0
483928,GLO,2011,6,SBGLSBVT,4104950.0
483934,GLO,2011,6,SBBRSBGO,2194800.0
483935,GLO,2011,6,SBCFSBGO,1655030.0
483936,GLO,2011,6,SBCYSBGO,1615160.0
483937,GLO,2011,6,SBGLSBGO,5894660.0
483940,GLO,2011,6,SBGOSBGR,5017420.0
483941,GLO,2011,6,SBGOSBKP,0.0
483942,GLO,2011,6,SBGOSBPJ,NULL
483943,GLO,2011,6,SBGOSBRF,NULL
483945,GLO,2011,6,SBGOSBSP,8949940.0
483946,GLO,2011,6,SBGOSBTE,NULL
483947,GLO,2011,6,SBGOSBVT,NULL
483952,GLO,2011,6,SBARSBGR,731445.0
483953,GLO,2011,6,SBBESBGR,8790690.0
483955,GLO,2011,6,SBBRSBGR,15496000.0
483956,GLO,2011,6,SBCFSBGR,6609600.0
483957,GLO,2011,6,SBCGSBGR,6410680.0
483959,GLO,2011,6,SBCTSBGR,6480670.0
483960,GLO,2011,6,SBCXSBGR,NULL
483961,GLO,2011,6,SBCYSBGR,9775500.0
483962,GLO,2011,6,SBEGSBGR,19186500.0
483964,GLO,2011,6,SBFISBGR,2975240.0
483967,GLO,2011,6,SBFLSBGR,6117170.0
483968,GLO,2011,6,SBFNSBGR,NULL
483969,GLO,2011,6,SBFZSBGR,50136600.0
483970,GLO,2011,6,SBGLSBGR,6789540.0
483971,GLO,2011,6,SBGOSBGR,5561880.0
483973,GLO,2011,6,SBGRSBIL,NULL
483974,GLO,2011,6,SBGRSBJP,8225640.0
483976,GLO,2011,6,SBGRSBLO,615944.0
483977,GLO,2011,6,SBGRSBMG,50850.0
483978,GLO,2011,6,SBGRSBMO,12973400.0
483979,GLO,2011,6,SBGRSBMQ,NULL
483980,GLO,2011,6,SBGRSBNF,1391360.0
483981,GLO,2011,6,SBGRSBNT,16446800.0
483982,GLO,2011,6,SBGRSBPA,15805400.0
483983,GLO,2011,6,SBGRSBPL,NULL
483984,GLO,2011,6,SBGRSBPS,4358790.0
483985,GLO,2011,6,SBGRSBPV,NULL
483986,GLO,2011,6,SBGRSBRF,59952100.0
483987,GLO,2011,6,SBGRSBSL,7069920.0
483990,GLO,2011,6,SBGRSBSV,42768700.0
483991,GLO,2011,6,SBGRSBTE,6364800.0
483993,GLO,2011,6,SBGRSBVT,5601640.0
484003,GLO,2011,6,SBCFSBIL,1750410.0
484004,GLO,2011,6,SBGLSBIL,319746.0
484005,GLO,2011,6,SBGRSBIL,NULL
484006,GLO,2011,6,SBILSBSP,2869280.0
484007,GLO,2011,6,SBILSBSV,919125.0
484008,GLO,2011,6,SBBRSBIZ,3436890.0
484009,GLO,2011,6,SBIZSBSL,1370120.0
484010,GLO,2011,6,SBIZSBTE,NULL
484012,GLO,2011,6,SBBRSBJP,8424530.0
484013,GLO,2011,6,SBCFSBJP,NULL
484014,GLO,2011,6,SBGLSBJP,12093600.0
484015,GLO,2011,6,SBGRSBJP,5654580.0
484017,GLO,2011,6,SBJPSBKP,0.0
484018,GLO,2011,6,SBJPSBNT,19312.0
484020,GLO,2011,6,SBJPSBSV,2613100.0
484021,GLO,2011,6,SBBRSBJU,NULL
484022,GLO,2011,6,SBFZSBJU,1060780.0
484023,GLO,2011,6,SBGLSBJU,NULL
484024,GLO,2011,6,SBJUSBRF,1243620.0
484025,GLO,2011,6,SBJVSBSP,2272860.0
484026,GLO,2011,6,SBGLSBKG,NULL
484027,GLO,2011,6,SBKGSBRF,675389.0
484028,GLO,2011,6,SBBRSBKP,6778210.0
484029,GLO,2011,6,SBCFSBKP,4399180.0
484030,GLO,2011,6,SBCTSBKP,2293980.0
484032,GLO,2011,6,SBFLSBKP,15602.0
484033,GLO,2011,6,SBFZSBKP,NULL
484035,GLO,2011,6,SBGLSBKP,4828140.0
484037,GLO,2011,6,SBGRSBKP,11537.0
484038,GLO,2011,6,SBJPSBKP,NULL
484040,GLO,2011,6,SBKPSBMG,6012.0
484042,GLO,2011,6,SBKPSBNF,0.0
484043,GLO,2011,6,SBKPSBPA,3350920.0
484045,GLO,2011,6,SBKPSBSP,5040.0
484047,GLO,2011,6,SBKPSBSV,5228390.0
484048,GLO,2011,6,SBKPSBVT,NULL
484050,GLO,2011,6,SBCTSBLO,1631070.0
484051,GLO,2011,6,SBGLSBLO,NULL
484052,GLO,2011,6,SBGRSBLO,744464.0
484053,GLO,2011,6,SBLOSBPA,331227.0
484055,GLO,2011,6,SBLOSBSP,2689380.0
484056,GLO,2011,6,SBLOSBTE,NULL
484057,GLO,2011,6,SBBESBMA,2265200.0
484058,GLO,2011,6,SBBRSBMA,7484750.0
484060,GLO,2011,6,SBCTSBMG,3538610.0
484061,GLO,2011,6,SBCYSBMG,18449.0
484062,GLO,2011,6,SBGLSBMG,NULL
484063,GLO,2011,6,SBGRSBMG,NULL
484064,GLO,2011,6,SBKPSBMG,102204.0
484065,GLO,2011,6,SBMGSBSP,2779690.0
484066,GLO,2011,6,SBMGSBVT,NULL
484067,GLO,2011,6,SBCFSBMK,1356880.0
484068,GLO,2011,6,SBMKSBSP,NULL
484069,GLO,2011,6,SBARSBMO,776520.0
484070,GLO,2011,6,SBBRSBMO,3169640.0
484071,GLO,2011,6,SBGLSBMO,4512140.0
484072,GLO,2011,6,SBGRSBMO,12366700.0
484074,GLO,2011,6,SBMOSBSP,NULL
484075,GLO,2011,6,SBMOSBSV,3459460.0
484076,GLO,2011,6,SBBESBMQ,3091610.0
484077,GLO,2011,6,SBBRSBMQ,NULL
484078,GLO,2011,6,SBGLSBMQ,NULL
484079,GLO,2011,6,SBGRSBMQ,NULL
484080,GLO,2011,6,SBMQSBNF,NULL
484081,GLO,2011,6,SBMQSBSP,NULL
484082,GLO,2011,6,SBBESBNF,NULL
484083,GLO,2011,6,SBGLSBNF,2090720.0
484084,GLO,2011,6,SBGRSBNF,1424430.0
484085,GLO,2011,6,SBKPSBNF,63523.0
484086,GLO,2011,6,SBMGSBNF,3549.0
484087,GLO,2011,6,SBMQSBNF,NULL
484088,GLO,2011,6,SBNFSBPA,28900.0
484090,GLO,2011,6,SBNFSBSP,4077070.0
484091,GLO,2011,6,SBBRSBNT,3109880.0
484092,GLO,2011,6,SBFZSBNT,2250720.0
484093,GLO,2011,6,SBGLSBNT,13873200.0
484094,GLO,2011,6,SBGRSBNT,13382800.0
484095,GLO,2011,6,SBKPSBNT,0.0
484096,GLO,2011,6,SBNTSBRF,1466860.0
484098,GLO,2011,6,SBNTSBSP,NULL
484099,GLO,2011,6,SBNTSBSV,4959100.0
484104,GLO,2011,6,SBBRSBPA,14546100.0
484105,GLO,2011,6,SBCFSBPA,NULL
484106,GLO,2011,6,SBCGSBPA,40176.0
484108,GLO,2011,6,SBCTSBPA,6083860.0
484109,GLO,2011,6,SBCYSBPA,NULL
484110,GLO,2011,6,SBEGSBPA,NULL
484112,GLO,2011,6,SBFLSBPA,3481530.0
484114,GLO,2011,6,SBGLSBPA,19832500.0
484115,GLO,2011,6,SBGRSBPA,15838300.0
484116,GLO,2011,6,SBKPSBPA,3186600.0
484117,GLO,2011,6,SBLOSBPA,7410.0
484119,GLO,2011,6,SBPASBPV,NULL
484120,GLO,2011,6,SBPASBRF,NULL
484122,GLO,2011,6,SBPASBSP,21843300.0
484123,GLO,2011,6,SBPASBSV,NULL
484126,GLO,2011,6,SBBRSBPJ,5292600.0
484127,GLO,2011,6,SBGOSBPJ,NULL
484128,GLO,2011,6,SBPJSBSP,NULL
484129,GLO,2011,6,SBGRSBPL,NULL
484130,GLO,2011,6,SBPLSBRF,2917820.0
484132,GLO,2011,6,SBCFSBPS,1284100.0
484133,GLO,2011,6,SBGLSBPS,0.0
484134,GLO,2011,6,SBGRSBPS,3758180.0
484135,GLO,2011,6,SBPSSBSV,1466060.0
484136,GLO,2011,6,SBBESBPV,NULL
484138,GLO,2011,6,SBBRSBPV,7380190.0
484139,GLO,2011,6,SBCGSBPV,NULL
484140,GLO,2011,6,SBCTSBPV,NULL
484142,GLO,2011,6,SBCYSBPV,5204020.0
484143,GLO,2011,6,SBCZSBPV,NULL
484144,GLO,2011,6,SBEGSBPV,5100980.0
484145,GLO,2011,6,SBFZSBPV,NULL
484146,GLO,2011,6,SBGRSBPV,NULL
484147,GLO,2011,6,SBPASBPV,NULL
484148,GLO,2011,6,SBPVSBRB,1209680.0
484149,GLO,2011,6,SBBESBRB,NULL
484150,GLO,2011,6,SBBRSBRB,5535480.0
484151,GLO,2011,6,SBCZSBRB,2012210.0
484152,GLO,2011,6,SBEGSBRB,NULL
484153,GLO,2011,6,SBFZSBRB,NULL
484154,GLO,2011,6,SBPVSBRB,1226130.0
484155,GLO,2011,6,SBBESBRF,NULL
484156,GLO,2011,6,SBBRSBRF,19327000.0
484157,GLO,2011,6,SBCFSBRF,8776460.0
484158,GLO,2011,6,SBCYSBRF,NULL
484159,GLO,2011,6,SBEGSBRF,NULL
484161,GLO,2011,6,SBFNSBRF,931104.0
484162,GLO,2011,6,SBFZSBRF,7818060.0
484163,GLO,2011,6,SBGLSBRF,26819800.0
484164,GLO,2011,6,SBGOSBRF,NULL
484165,GLO,2011,6,SBGRSBRF,51426200.0
484166,GLO,2011,6,SBJPSBRF,34335.0
484167,GLO,2011,6,SBJUSBRF,1772330.0
484168,GLO,2011,6,SBKGSBRF,441155.0
484169,GLO,2011,6,SBNTSBRF,1525870.0
484170,GLO,2011,6,SBPASBRF,NULL
484171,GLO,2011,6,SBPLSBRF,3224530.0
484173,GLO,2011,6,SBRFSBSL,NULL
484174,GLO,2011,6,SBRFSBSN,NULL
484175,GLO,2011,6,SBRFSBSP,NULL
484176,GLO,2011,6,SBRFSBSV,7882750.0
484177,GLO,2011,6,SBBRSBRJ,10819600.0
484178,GLO,2011,6,SBBVSBRJ,NULL
484179,GLO,2011,6,SBCFSBRJ,2950500.0
484180,GLO,2011,6,SBCTSBRJ,2066530.0
484181,GLO,2011,6,SBEGSBRJ,NULL
484182,GLO,2011,6,SBFISBRJ,NULL
484183,GLO,2011,6,SBGLSBRJ,0.0
484184,GLO,2011,6,SBGRSBRJ,0.0
484185,GLO,2011,6,SBKPSBRJ,0.0
484187,GLO,2011,6,SBRJSBSP,23061700.0
484188,GLO,2011,6,SBRJSBSV,3893540.0
484189,GLO,2011,6,SBRJSBVT,5486670.0
484190,GLO,2011,6,SBBESBSL,3268790.0
484191,GLO,2011,6,SBBRSBSL,9559560.0
484192,GLO,2011,6,SBEGSBSL,NULL
484193,GLO,2011,6,SBFZSBSL,4879030.0
484194,GLO,2011,6,SBGLSBSL,7005110.0
484195,GLO,2011,6,SBGRSBSL,6018640.0
484196,GLO,2011,6,SBIZSBSL,1312900.0
484197,GLO,2011,6,SBRFSBSL,NULL
484198,GLO,2011,6,SBSLSBSN,NULL
484199,GLO,2011,6,SBSLSBSV,NULL
484200,GLO,2011,6,SBSLSBTE,1202380.0
484201,GLO,2011,6,SBBESBSN,5031060.0
484203,GLO,2011,6,SBEGSBSN,3595840.0
484204,GLO,2011,6,SBFZSBSN,NULL
484206,GLO,2011,6,SBRFSBSN,NULL
484207,GLO,2011,6,SBSLSBSN,NULL
484209,GLO,2011,6,SBSNSBSV,NULL
484210,GLO,2011,6,SBAESBSP,728160.0
484211,GLO,2011,6,SBBESBSP,NULL
484212,GLO,2011,6,SBBRSBSP,31499600.0
484213,GLO,2011,6,SBCFSBSP,16655900.0
484214,GLO,2011,6,SBCGSBSP,4925430.0
484215,GLO,2011,6,SBCHSBSP,NULL
484216,GLO,2011,6,SBCTSBSP,9544380.0
484217,GLO,2011,6,SBCXSBSP,2739220.0
484218,GLO,2011,6,SBCYSBSP,4098640.0
484219,GLO,2011,6,SBDNSBSP,3070120.0
484220,GLO,2011,6,SBFISBSP,NULL
484221,GLO,2011,6,SBFLSBSP,8037850.0
484222,GLO,2011,6,SBFZSBSP,NULL
484223,GLO,2011,6,SBGLSBSP,6217560.0
484224,GLO,2011,6,SBGOSBSP,8935140.0
484226,GLO,2011,6,SBGRSBSP,0.0
484227,GLO,2011,6,SBILSBSP,3018430.0
484228,GLO,2011,6,SBJVSBSP,2199210.0
484229,GLO,2011,6,SBKPSBSP,0.0
484230,GLO,2011,6,SBLOSBSP,2686630.0
484231,GLO,2011,6,SBMGSBSP,3173900.0
484232,GLO,2011,6,SBMKSBSP,NULL
484233,GLO,2011,6,SBMOSBSP,NULL
484234,GLO,2011,6,SBMQSBSP,NULL
484235,GLO,2011,6,SBNFSBSP,3925130.0
484236,GLO,2011,6,SBNTSBSP,NULL
484237,GLO,2011,6,SBPASBSP,22507000.0
484238,GLO,2011,6,SBPJSBSP,NULL
484239,GLO,2011,6,SBRFSBSP,NULL
484240,GLO,2011,6,SBRJSBSP,22892600.0
484243,GLO,2011,6,SBSPSBSV,10542000.0
484244,GLO,2011,6,SBSPSBUL,3625540.0
484245,GLO,2011,6,SBSPSBVT,6305040.0
484247,GLO,2011,6,SBARSBSV,1789220.0
484248,GLO,2011,6,SBBESBSV,NULL
484250,GLO,2011,6,SBBRSBSV,13533200.0
484251,GLO,2011,6,SBCFSBSV,9318600.0
484252,GLO,2011,6,SBEGSBSV,NULL
484253,GLO,2011,6,SBFZSBSV,3790700.0
484254,GLO,2011,6,SBGLSBSV,27034700.0
484256,GLO,2011,6,SBGRSBSV,35896300.0
484257,GLO,2011,6,SBILSBSV,1057050.0
484258,GLO,2011,6,SBJPSBSV,2219960.0
484259,GLO,2011,6,SBKPSBSV,4454190.0
484261,GLO,2011,6,SBMOSBSV,3370070.0
484262,GLO,2011,6,SBNTSBSV,4460480.0
484263,GLO,2011,6,SBPASBSV,NULL
484264,GLO,2011,6,SBPSSBSV,1612420.0
484265,GLO,2011,6,SBRFSBSV,9086650.0
484266,GLO,2011,6,SBRJSBSV,2876400.0
484267,GLO,2011,6,SBSLSBSV,NULL
484268,GLO,2011,6,SBSNSBSV,NULL
484271,GLO,2011,6,SBSPSBSV,10663400.0
484273,GLO,2011,6,SBBRSBTE,8619240.0
484274,GLO,2011,6,SBCTSBTE,NULL
484275,GLO,2011,6,SBFZSBTE,2589870.0
484276,GLO,2011,6,SBGLSBTE,3444630.0
484277,GLO,2011,6,SBGOSBTE,NULL
484278,GLO,2011,6,SBGRSBTE,4207840.0
484279,GLO,2011,6,SBIZSBTE,NULL
484280,GLO,2011,6,SBLOSBTE,NULL
484281,GLO,2011,6,SBSLSBTE,1573590.0
484282,GLO,2011,6,SBBRSBUL,NULL
484283,GLO,2011,6,SBCFSBUL,2782110.0
484284,GLO,2011,6,SBGLSBUL,1094030.0
484286,GLO,2011,6,SBSPSBUL,3319180.0
484287,GLO,2011,6,SBBRSBVT,4354770.0
484288,GLO,2011,6,SBBVSBVT,NULL
484290,GLO,2011,6,SBCFSBVT,4124660.0
484291,GLO,2011,6,SBCTSBVT,NULL
484292,GLO,2011,6,SBEGSBVT,NULL
484294,GLO,2011,6,SBGLSBVT,3948160.0
484295,GLO,2011,6,SBGOSBVT,NULL
484297,GLO,2011,6,SBGRSBVT,5308580.0
484298,GLO,2011,6,SBKPSBVT,0.0
484299,GLO,2011,6,SBMGSBVT,NULL
484301,GLO,2011,6,SBRJSBVT,5271400.0
484302,GLO,2011,6,SBSPSBVT,6219610.0
484358,GLO,2011,7,SBARSBBR,2888910.0
484359,GLO,2011,7,SBARSBCF,0.0
484360,GLO,2011,7,SBARSBGL,8981470.0
484361,GLO,2011,7,SBARSBGR,5179790.0
484362,GLO,2011,7,SBARSBMO,59400.0
484363,GLO,2011,7,SBARSBSV,1816790.0
484365,GLO,2011,7,SBBESBBR,13653600.0
484366,GLO,2011,7,SBBESBCZ,NULL
484367,GLO,2011,7,SBBESBEG,7979760.0
484369,GLO,2011,7,SBBESBFZ,9963860.0
484370,GLO,2011,7,SBBESBGL,9219170.0
484371,GLO,2011,7,SBBESBGR,12474800.0
484372,GLO,2011,7,SBBESBMA,3090470.0
484374,GLO,2011,7,SBBESBMQ,3754220.0
484375,GLO,2011,7,SBBESBNF,NULL
484376,GLO,2011,7,SBBESBPV,NULL
484377,GLO,2011,7,SBBESBRB,NULL
484378,GLO,2011,7,SBBESBRF,NULL
484379,GLO,2011,7,SBBESBSL,5961340.0
484380,GLO,2011,7,SBBESBSN,6922500.0
484381,GLO,2011,7,SBBESBSP,NULL
484382,GLO,2011,7,SBBESBSV,NULL
484384,GLO,2011,7,SBARSBBR,2334640.0
484385,GLO,2011,7,SBBESBBR,13292600.0
484386,GLO,2011,7,SBBRSBBV,NULL
484387,GLO,2011,7,SBBRSBCF,14386100.0
484388,GLO,2011,7,SBBRSBCG,2613460.0
484389,GLO,2011,7,SBBRSBCT,11594700.0
484390,GLO,2011,7,SBBRSBCY,10788900.0
484391,GLO,2011,7,SBBRSBCZ,NULL
484392,GLO,2011,7,SBBRSBEG,30476500.0
484393,GLO,2011,7,SBBRSBFI,NULL
484394,GLO,2011,7,SBBRSBFL,7884.0
484395,GLO,2011,7,SBBRSBFZ,24799600.0
484396,GLO,2011,7,SBBRSBGL,21055800.0
484397,GLO,2011,7,SBBRSBGO,2836690.0
484398,GLO,2011,7,SBBRSBGR,20953500.0
484399,GLO,2011,7,SBBRSBIZ,3989370.0
484400,GLO,2011,7,SBBRSBJP,10111800.0
484401,GLO,2011,7,SBBRSBJU,NULL
484402,GLO,2011,7,SBBRSBJV,147840.0
484403,GLO,2011,7,SBBRSBKG,4169210.0
484404,GLO,2011,7,SBBRSBKP,8094110.0
484405,GLO,2011,7,SBBRSBLO,0.0
484406,GLO,2011,7,SBBRSBMA,8958200.0
484407,GLO,2011,7,SBBRSBMO,5833150.0
484408,GLO,2011,7,SBBRSBMQ,NULL
484409,GLO,2011,7,SBBRSBNT,5374980.0
484410,GLO,2011,7,SBBRSBPA,19624300.0
484411,GLO,2011,7,SBBRSBPJ,6551530.0
484412,GLO,2011,7,SBBRSBPV,7952890.0
484413,GLO,2011,7,SBBRSBRB,6443340.0
484414,GLO,2011,7,SBBRSBRF,20369000.0
484415,GLO,2011,7,SBBRSBRJ,16953600.0
484416,GLO,2011,7,SBBRSBSL,14030100.0
484417,GLO,2011,7,SBBRSBSP,40795300.0
484418,GLO,2011,7,SBBRSBSV,20004100.0
484419,GLO,2011,7,SBBRSBTE,11250000.0
484420,GLO,2011,7,SBBRSBUL,NULL
484421,GLO,2011,7,SBBRSBVT,5792850.0
484424,GLO,2011,7,SBBRSBBV,NULL
484425,GLO,2011,7,SBBVSBEG,5389020.0
484426,GLO,2011,7,SBBVSBRJ,NULL
